Year,Quarter,Month,Day,Days in Week,Days in Week Sort,IsCurrentYear,Month,MonthNumber1,QuarterNumber,weekNumber,Year
2014,Qtr 2,April,6,Sun,7,No,Apr,4,2,15,2014
2014,Qtr 2,April,7,Mon,1,No,Apr,4,2,15,2014
2014,Qtr 2,April,8,Tue,2,No,Apr,4,2,15,2014
2014,Qtr 2,April,9,Wed,3,No,Apr,4,2,15,2014
2014,Qtr 2,April,10,Thu,4,No,Apr,4,2,15,2014
2014,Qtr 2,April,11,Fri,5,No,Apr,4,2,15,2014
2014,Qtr 2,April,12,Sat,6,No,Apr,4,2,15,2014
2014,Qtr 2,April,13,Sun,7,No,Apr,4,2,16,2014
2014,Qtr 2,April,14,Mon,1,No,Apr,4,2,16,2014
2014,Qtr 2,April,15,Tue,2,No,Apr,4,2,16,2014
2014,Qtr 2,April,16,Wed,3,No,Apr,4,2,16,2014
2014,Qtr 2,April,17,Thu,4,No,Apr,4,2,16,2014
2014,Qtr 2,April,18,Fri,5,No,Apr,4,2,16,2014
2014,Qtr 2,April,19,Sat,6,No,Apr,4,2,16,2014
2014,Qtr 2,April,20,Sun,7,No,Apr,4,2,17,2014
2014,Qtr 2,April,21,Mon,1,No,Apr,4,2,17,2014
2014,Qtr 2,April,22,Tue,2,No,Apr,4,2,17,2014
2014,Qtr 2,April,23,Wed,3,No,Apr,4,2,17,2014
2014,Qtr 2,April,24,Thu,4,No,Apr,4,2,17,2014
2014,Qtr 2,April,25,Fri,5,No,Apr,4,2,17,2014
2014,Qtr 2,April,26,Sat,6,No,Apr,4,2,17,2014
2014,Qtr 2,April,27,Sun,7,No,Apr,4,2,18,2014
2014,Qtr 2,April,28,Mon,1,No,Apr,4,2,18,2014
2014,Qtr 2,April,29,Tue,2,No,Apr,4,2,18,2014
2014,Qtr 2,April,30,Wed,3,No,Apr,4,2,18,2014
2014,Qtr 2,May,1,Thu,4,No,May,5,2,18,2014
2014,Qtr 2,May,2,Fri,5,No,May,5,2,18,2014
2014,Qtr 2,May,3,Sat,6,No,May,5,2,18,2014
2014,Qtr 2,May,4,Sun,7,No,May,5,2,19,2014
2014,Qtr 2,May,5,Mon,1,No,May,5,2,19,2014
2014,Qtr 2,May,6,Tue,2,No,May,5,2,19,2014
2014,Qtr 2,May,7,Wed,3,No,May,5,2,19,2014
2014,Qtr 2,May,8,Thu,4,No,May,5,2,19,2014
2014,Qtr 2,May,9,Fri,5,No,May,5,2,19,2014
2014,Qtr 2,May,10,Sat,6,No,May,5,2,19,2014
2014,Qtr 2,May,11,Sun,7,No,May,5,2,20,2014
2014,Qtr 2,May,12,Mon,1,No,May,5,2,20,2014
2014,Qtr 2,May,13,Tue,2,No,May,5,2,20,2014
2014,Qtr 2,May,14,Wed,3,No,May,5,2,20,2014
2014,Qtr 2,May,15,Thu,4,No,May,5,2,20,2014
2014,Qtr 2,May,16,Fri,5,No,May,5,2,20,2014
2014,Qtr 2,May,17,Sat,6,No,May,5,2,20,2014
2014,Qtr 2,May,18,Sun,7,No,May,5,2,21,2014
2014,Qtr 2,May,19,Mon,1,No,May,5,2,21,2014
2014,Qtr 2,May,20,Tue,2,No,May,5,2,21,2014
2014,Qtr 2,May,21,Wed,3,No,May,5,2,21,2014
2014,Qtr 2,May,22,Thu,4,No,May,5,2,21,2014
2014,Qtr 2,May,23,Fri,5,No,May,5,2,21,2014
2014,Qtr 2,May,24,Sat,6,No,May,5,2,21,2014
2014,Qtr 2,May,25,Sun,7,No,May,5,2,22,2014
2014,Qtr 2,May,26,Mon,1,No,May,5,2,22,2014
2014,Qtr 2,May,27,Tue,2,No,May,5,2,22,2014
2014,Qtr 2,May,28,Wed,3,No,May,5,2,22,2014
2014,Qtr 2,May,29,Thu,4,No,May,5,2,22,2014
2014,Qtr 2,May,30,Fri,5,No,May,5,2,22,2014
2014,Qtr 2,May,31,Sat,6,No,May,5,2,22,2014
2014,Qtr 2,June,1,Sun,7,No,Jun,6,2,23,2014
2014,Qtr 2,June,2,Mon,1,No,Jun,6,2,23,2014
2014,Qtr 2,June,3,Tue,2,No,Jun,6,2,23,2014
2014,Qtr 2,June,4,Wed,3,No,Jun,6,2,23,2014
2014,Qtr 2,June,5,Thu,4,No,Jun,6,2,23,2014
2014,Qtr 2,June,6,Fri,5,No,Jun,6,2,23,2014
2014,Qtr 2,June,7,Sat,6,No,Jun,6,2,23,2014
2014,Qtr 2,June,8,Sun,7,No,Jun,6,2,24,2014
2014,Qtr 2,June,9,Mon,1,No,Jun,6,2,24,2014
2014,Qtr 2,June,10,Tue,2,No,Jun,6,2,24,2014
2014,Qtr 2,June,11,Wed,3,No,Jun,6,2,24,2014
2014,Qtr 2,June,12,Thu,4,No,Jun,6,2,24,2014
2014,Qtr 2,June,13,Fri,5,No,Jun,6,2,24,2014
2014,Qtr 2,June,14,Sat,6,No,Jun,6,2,24,2014
2014,Qtr 2,June,15,Sun,7,No,Jun,6,2,25,2014
2014,Qtr 2,June,16,Mon,1,No,Jun,6,2,25,2014
2014,Qtr 2,June,17,Tue,2,No,Jun,6,2,25,2014
2014,Qtr 2,June,18,Wed,3,No,Jun,6,2,25,2014
2014,Qtr 2,June,19,Thu,4,No,Jun,6,2,25,2014
2014,Qtr 2,June,20,Fri,5,No,Jun,6,2,25,2014
2014,Qtr 2,June,21,Sat,6,No,Jun,6,2,25,2014
2014,Qtr 2,June,22,Sun,7,No,Jun,6,2,26,2014
2014,Qtr 2,June,23,Mon,1,No,Jun,6,2,26,2014
2014,Qtr 2,June,24,Tue,2,No,Jun,6,2,26,2014
2014,Qtr 2,June,25,Wed,3,No,Jun,6,2,26,2014
2014,Qtr 2,June,26,Thu,4,No,Jun,6,2,26,2014
2014,Qtr 2,June,27,Fri,5,No,Jun,6,2,26,2014
2014,Qtr 2,June,28,Sat,6,No,Jun,6,2,26,2014
2014,Qtr 2,June,29,Sun,7,No,Jun,6,2,27,2014
2014,Qtr 2,June,30,Mon,1,No,Jun,6,2,27,2014
2014,Qtr 3,July,1,Tue,2,No,Jul,7,3,27,2014
2014,Qtr 3,July,2,Wed,3,No,Jul,7,3,27,2014
2014,Qtr 3,July,3,Thu,4,No,Jul,7,3,27,2014
2014,Qtr 3,July,4,Fri,5,No,Jul,7,3,27,2014
2014,Qtr 3,July,5,Sat,6,No,Jul,7,3,27,2014
2014,Qtr 3,July,6,Sun,7,No,Jul,7,3,28,2014
2014,Qtr 3,July,7,Mon,1,No,Jul,7,3,28,2014
2014,Qtr 3,July,8,Tue,2,No,Jul,7,3,28,2014
2014,Qtr 3,July,9,Wed,3,No,Jul,7,3,28,2014
2014,Qtr 3,July,10,Thu,4,No,Jul,7,3,28,2014
2014,Qtr 3,July,11,Fri,5,No,Jul,7,3,28,2014
2014,Qtr 3,July,12,Sat,6,No,Jul,7,3,28,2014
2014,Qtr 3,July,13,Sun,7,No,Jul,7,3,29,2014
2014,Qtr 3,July,14,Mon,1,No,Jul,7,3,29,2014
2014,Qtr 3,July,15,Tue,2,No,Jul,7,3,29,2014
2014,Qtr 3,July,16,Wed,3,No,Jul,7,3,29,2014
2014,Qtr 3,July,17,Thu,4,No,Jul,7,3,29,2014
2014,Qtr 3,July,18,Fri,5,No,Jul,7,3,29,2014
2014,Qtr 3,July,19,Sat,6,No,Jul,7,3,29,2014
2014,Qtr 3,July,20,Sun,7,No,Jul,7,3,30,2014
2014,Qtr 3,July,21,Mon,1,No,Jul,7,3,30,2014
2014,Qtr 3,July,22,Tue,2,No,Jul,7,3,30,2014
2014,Qtr 3,July,23,Wed,3,No,Jul,7,3,30,2014
2014,Qtr 3,July,24,Thu,4,No,Jul,7,3,30,2014
2014,Qtr 3,July,25,Fri,5,No,Jul,7,3,30,2014
2014,Qtr 3,July,26,Sat,6,No,Jul,7,3,30,2014
2014,Qtr 3,July,27,Sun,7,No,Jul,7,3,31,2014
2014,Qtr 3,July,28,Mon,1,No,Jul,7,3,31,2014
2014,Qtr 3,July,29,Tue,2,No,Jul,7,3,31,2014
2014,Qtr 3,July,30,Wed,3,No,Jul,7,3,31,2014
2014,Qtr 3,July,31,Thu,4,No,Jul,7,3,31,2014
2014,Qtr 3,August,1,Fri,5,No,Aug,8,3,31,2014
2014,Qtr 3,August,2,Sat,6,No,Aug,8,3,31,2014
2014,Qtr 3,August,3,Sun,7,No,Aug,8,3,32,2014
2014,Qtr 3,August,4,Mon,1,No,Aug,8,3,32,2014
2014,Qtr 3,August,5,Tue,2,No,Aug,8,3,32,2014
2014,Qtr 3,August,6,Wed,3,No,Aug,8,3,32,2014
2014,Qtr 3,August,7,Thu,4,No,Aug,8,3,32,2014
2014,Qtr 3,August,8,Fri,5,No,Aug,8,3,32,2014
2014,Qtr 3,August,9,Sat,6,No,Aug,8,3,32,2014
2014,Qtr 3,August,10,Sun,7,No,Aug,8,3,33,2014
2014,Qtr 3,August,11,Mon,1,No,Aug,8,3,33,2014
2014,Qtr 3,August,12,Tue,2,No,Aug,8,3,33,2014
2014,Qtr 3,August,13,Wed,3,No,Aug,8,3,33,2014
2014,Qtr 3,August,14,Thu,4,No,Aug,8,3,33,2014
2014,Qtr 3,August,15,Fri,5,No,Aug,8,3,33,2014
2014,Qtr 3,August,16,Sat,6,No,Aug,8,3,33,2014
2014,Qtr 3,August,17,Sun,7,No,Aug,8,3,34,2014
2014,Qtr 3,August,18,Mon,1,No,Aug,8,3,34,2014
2014,Qtr 3,August,19,Tue,2,No,Aug,8,3,34,2014
2014,Qtr 3,August,20,Wed,3,No,Aug,8,3,34,2014
2014,Qtr 3,August,21,Thu,4,No,Aug,8,3,34,2014
2014,Qtr 3,August,22,Fri,5,No,Aug,8,3,34,2014
2014,Qtr 3,August,23,Sat,6,No,Aug,8,3,34,2014
2014,Qtr 3,August,24,Sun,7,No,Aug,8,3,35,2014
2014,Qtr 3,August,25,Mon,1,No,Aug,8,3,35,2014
2014,Qtr 3,August,26,Tue,2,No,Aug,8,3,35,2014
2014,Qtr 3,August,27,Wed,3,No,Aug,8,3,35,2014
2014,Qtr 3,August,28,Thu,4,No,Aug,8,3,35,2014
2014,Qtr 3,August,29,Fri,5,No,Aug,8,3,35,2014
2014,Qtr 3,August,30,Sat,6,No,Aug,8,3,35,2014
2014,Qtr 3,August,31,Sun,7,No,Aug,8,3,36,2014
2014,Qtr 3,September,1,Mon,1,No,Sep,9,3,36,2014
2014,Qtr 3,September,2,Tue,2,No,Sep,9,3,36,2014
2014,Qtr 3,September,3,Wed,3,No,Sep,9,3,36,2014
2014,Qtr 3,September,4,Thu,4,No,Sep,9,3,36,2014
2014,Qtr 3,September,5,Fri,5,No,Sep,9,3,36,2014
2014,Qtr 3,September,6,Sat,6,No,Sep,9,3,36,2014
2014,Qtr 3,September,7,Sun,7,No,Sep,9,3,37,2014
2014,Qtr 3,September,8,Mon,1,No,Sep,9,3,37,2014
2014,Qtr 3,September,9,Tue,2,No,Sep,9,3,37,2014
2014,Qtr 3,September,10,Wed,3,No,Sep,9,3,37,2014
2014,Qtr 3,September,11,Thu,4,No,Sep,9,3,37,2014
2014,Qtr 3,September,12,Fri,5,No,Sep,9,3,37,2014
2014,Qtr 3,September,13,Sat,6,No,Sep,9,3,37,2014
2014,Qtr 3,September,14,Sun,7,No,Sep,9,3,38,2014
2014,Qtr 3,September,15,Mon,1,No,Sep,9,3,38,2014
2014,Qtr 3,September,16,Tue,2,No,Sep,9,3,38,2014
2014,Qtr 3,September,17,Wed,3,No,Sep,9,3,38,2014
2014,Qtr 3,September,18,Thu,4,No,Sep,9,3,38,2014
2014,Qtr 3,September,19,Fri,5,No,Sep,9,3,38,2014
2014,Qtr 3,September,20,Sat,6,No,Sep,9,3,38,2014
2014,Qtr 3,September,21,Sun,7,No,Sep,9,3,39,2014
2014,Qtr 3,September,22,Mon,1,No,Sep,9,3,39,2014
2014,Qtr 3,September,23,Tue,2,No,Sep,9,3,39,2014
2014,Qtr 3,September,24,Wed,3,No,Sep,9,3,39,2014
2014,Qtr 3,September,25,Thu,4,No,Sep,9,3,39,2014
2014,Qtr 3,September,26,Fri,5,No,Sep,9,3,39,2014
2014,Qtr 3,September,27,Sat,6,No,Sep,9,3,39,2014
2014,Qtr 3,September,28,Sun,7,No,Sep,9,3,40,2014
2014,Qtr 3,September,29,Mon,1,No,Sep,9,3,40,2014
2014,Qtr 3,September,30,Tue,2,No,Sep,9,3,40,2014
2014,Qtr 4,October,1,Wed,3,No,Oct,10,4,40,2014
2014,Qtr 4,October,2,Thu,4,No,Oct,10,4,40,2014
2014,Qtr 4,October,3,Fri,5,No,Oct,10,4,40,2014
2014,Qtr 4,October,4,Sat,6,No,Oct,10,4,40,2014
2014,Qtr 4,October,5,Sun,7,No,Oct,10,4,41,2014
2014,Qtr 4,October,6,Mon,1,No,Oct,10,4,41,2014
2014,Qtr 4,October,7,Tue,2,No,Oct,10,4,41,2014
2014,Qtr 4,October,8,Wed,3,No,Oct,10,4,41,2014
2014,Qtr 4,October,9,Thu,4,No,Oct,10,4,41,2014
2014,Qtr 4,October,10,Fri,5,No,Oct,10,4,41,2014
2014,Qtr 4,October,11,Sat,6,No,Oct,10,4,41,2014
2014,Qtr 4,October,12,Sun,7,No,Oct,10,4,42,2014
2014,Qtr 4,October,13,Mon,1,No,Oct,10,4,42,2014
2014,Qtr 4,October,14,Tue,2,No,Oct,10,4,42,2014
2014,Qtr 4,October,15,Wed,3,No,Oct,10,4,42,2014
2014,Qtr 4,October,16,Thu,4,No,Oct,10,4,42,2014
2014,Qtr 4,October,17,Fri,5,No,Oct,10,4,42,2014
2014,Qtr 4,October,18,Sat,6,No,Oct,10,4,42,2014
2014,Qtr 4,October,19,Sun,7,No,Oct,10,4,43,2014
2014,Qtr 4,October,20,Mon,1,No,Oct,10,4,43,2014
2014,Qtr 4,October,21,Tue,2,No,Oct,10,4,43,2014
2014,Qtr 4,October,22,Wed,3,No,Oct,10,4,43,2014
2014,Qtr 4,October,23,Thu,4,No,Oct,10,4,43,2014
2014,Qtr 4,October,24,Fri,5,No,Oct,10,4,43,2014
2014,Qtr 4,October,25,Sat,6,No,Oct,10,4,43,2014
2014,Qtr 4,October,26,Sun,7,No,Oct,10,4,44,2014
2014,Qtr 4,October,27,Mon,1,No,Oct,10,4,44,2014
2014,Qtr 4,October,28,Tue,2,No,Oct,10,4,44,2014
2014,Qtr 4,October,29,Wed,3,No,Oct,10,4,44,2014
2014,Qtr 4,October,30,Thu,4,No,Oct,10,4,44,2014
2014,Qtr 4,October,31,Fri,5,No,Oct,10,4,44,2014
2014,Qtr 4,November,1,Sat,6,No,Nov,11,4,44,2014
2014,Qtr 4,November,2,Sun,7,No,Nov,11,4,45,2014
2014,Qtr 4,November,3,Mon,1,No,Nov,11,4,45,2014
2014,Qtr 4,November,4,Tue,2,No,Nov,11,4,45,2014
2014,Qtr 4,November,5,Wed,3,No,Nov,11,4,45,2014
2014,Qtr 4,November,6,Thu,4,No,Nov,11,4,45,2014
2014,Qtr 4,November,7,Fri,5,No,Nov,11,4,45,2014
2014,Qtr 4,November,8,Sat,6,No,Nov,11,4,45,2014
2014,Qtr 4,November,9,Sun,7,No,Nov,11,4,46,2014
2014,Qtr 4,November,10,Mon,1,No,Nov,11,4,46,2014
2014,Qtr 4,November,11,Tue,2,No,Nov,11,4,46,2014
2014,Qtr 4,November,12,Wed,3,No,Nov,11,4,46,2014
2014,Qtr 4,November,13,Thu,4,No,Nov,11,4,46,2014
2014,Qtr 4,November,14,Fri,5,No,Nov,11,4,46,2014
2014,Qtr 4,November,15,Sat,6,No,Nov,11,4,46,2014
2014,Qtr 4,November,16,Sun,7,No,Nov,11,4,47,2014
2014,Qtr 4,November,17,Mon,1,No,Nov,11,4,47,2014
2014,Qtr 4,November,18,Tue,2,No,Nov,11,4,47,2014
2014,Qtr 4,November,19,Wed,3,No,Nov,11,4,47,2014
2014,Qtr 4,November,20,Thu,4,No,Nov,11,4,47,2014
2014,Qtr 4,November,21,Fri,5,No,Nov,11,4,47,2014
2014,Qtr 4,November,22,Sat,6,No,Nov,11,4,47,2014
2014,Qtr 4,November,23,Sun,7,No,Nov,11,4,48,2014
2014,Qtr 4,November,24,Mon,1,No,Nov,11,4,48,2014
2014,Qtr 4,November,25,Tue,2,No,Nov,11,4,48,2014
2014,Qtr 4,November,26,Wed,3,No,Nov,11,4,48,2014
2014,Qtr 4,November,27,Thu,4,No,Nov,11,4,48,2014
2014,Qtr 4,November,28,Fri,5,No,Nov,11,4,48,2014
2014,Qtr 4,November,29,Sat,6,No,Nov,11,4,48,2014
2014,Qtr 4,November,30,Sun,7,No,Nov,11,4,49,2014
2014,Qtr 4,December,1,Mon,1,No,Dec,12,4,49,2014
2014,Qtr 4,December,2,Tue,2,No,Dec,12,4,49,2014
2014,Qtr 4,December,3,Wed,3,No,Dec,12,4,49,2014
2014,Qtr 4,December,4,Thu,4,No,Dec,12,4,49,2014
2014,Qtr 4,December,5,Fri,5,No,Dec,12,4,49,2014
2014,Qtr 4,December,6,Sat,6,No,Dec,12,4,49,2014
2014,Qtr 4,December,7,Sun,7,No,Dec,12,4,50,2014
2014,Qtr 4,December,8,Mon,1,No,Dec,12,4,50,2014
2014,Qtr 4,December,9,Tue,2,No,Dec,12,4,50,2014
2014,Qtr 4,December,10,Wed,3,No,Dec,12,4,50,2014
2014,Qtr 4,December,11,Thu,4,No,Dec,12,4,50,2014
2014,Qtr 4,December,12,Fri,5,No,Dec,12,4,50,2014
2014,Qtr 4,December,13,Sat,6,No,Dec,12,4,50,2014
2014,Qtr 4,December,14,Sun,7,No,Dec,12,4,51,2014
2014,Qtr 4,December,15,Mon,1,No,Dec,12,4,51,2014
2014,Qtr 4,December,16,Tue,2,No,Dec,12,4,51,2014
2014,Qtr 4,December,17,Wed,3,No,Dec,12,4,51,2014
2014,Qtr 4,December,18,Thu,4,No,Dec,12,4,51,2014
2014,Qtr 4,December,19,Fri,5,No,Dec,12,4,51,2014
2014,Qtr 4,December,20,Sat,6,No,Dec,12,4,51,2014
2014,Qtr 4,December,21,Sun,7,No,Dec,12,4,52,2014
2014,Qtr 4,December,22,Mon,1,No,Dec,12,4,52,2014
2014,Qtr 4,December,23,Tue,2,No,Dec,12,4,52,2014
2014,Qtr 4,December,24,Wed,3,No,Dec,12,4,52,2014
2014,Qtr 4,December,25,Thu,4,No,Dec,12,4,52,2014
2014,Qtr 4,December,26,Fri,5,No,Dec,12,4,52,2014
2014,Qtr 4,December,27,Sat,6,No,Dec,12,4,52,2014
2014,Qtr 4,December,28,Sun,7,No,Dec,12,4,53,2014
2014,Qtr 4,December,29,Mon,1,No,Dec,12,4,53,2014
2014,Qtr 4,December,30,Tue,2,No,Dec,12,4,53,2014
2014,Qtr 4,December,31,Wed,3,No,Dec,12,4,53,2014
2015,Qtr 1,January,1,Thu,4,No,Jan,1,1,1,2015
2015,Qtr 1,January,2,Fri,5,No,Jan,1,1,1,2015
2015,Qtr 1,January,3,Sat,6,No,Jan,1,1,1,2015
2015,Qtr 1,January,4,Sun,7,No,Jan,1,1,2,2015
2015,Qtr 1,January,5,Mon,1,No,Jan,1,1,2,2015
2015,Qtr 1,January,6,Tue,2,No,Jan,1,1,2,2015
2015,Qtr 1,January,7,Wed,3,No,Jan,1,1,2,2015
2015,Qtr 1,January,8,Thu,4,No,Jan,1,1,2,2015
2015,Qtr 1,January,9,Fri,5,No,Jan,1,1,2,2015
2015,Qtr 1,January,10,Sat,6,No,Jan,1,1,2,2015
2015,Qtr 1,January,11,Sun,7,No,Jan,1,1,3,2015
2015,Qtr 1,January,12,Mon,1,No,Jan,1,1,3,2015
2015,Qtr 1,January,13,Tue,2,No,Jan,1,1,3,2015
2015,Qtr 1,January,14,Wed,3,No,Jan,1,1,3,2015
2015,Qtr 1,January,15,Thu,4,No,Jan,1,1,3,2015
2015,Qtr 1,January,16,Fri,5,No,Jan,1,1,3,2015
2015,Qtr 1,January,17,Sat,6,No,Jan,1,1,3,2015
2015,Qtr 1,January,18,Sun,7,No,Jan,1,1,4,2015
2015,Qtr 1,January,19,Mon,1,No,Jan,1,1,4,2015
2015,Qtr 1,January,20,Tue,2,No,Jan,1,1,4,2015
2015,Qtr 1,January,21,Wed,3,No,Jan,1,1,4,2015
2015,Qtr 1,January,22,Thu,4,No,Jan,1,1,4,2015
2015,Qtr 1,January,23,Fri,5,No,Jan,1,1,4,2015
2015,Qtr 1,January,24,Sat,6,No,Jan,1,1,4,2015
2015,Qtr 1,January,25,Sun,7,No,Jan,1,1,5,2015
2015,Qtr 1,January,26,Mon,1,No,Jan,1,1,5,2015
2015,Qtr 1,January,27,Tue,2,No,Jan,1,1,5,2015
2015,Qtr 1,January,28,Wed,3,No,Jan,1,1,5,2015
2015,Qtr 1,January,29,Thu,4,No,Jan,1,1,5,2015
2015,Qtr 1,January,30,Fri,5,No,Jan,1,1,5,2015
2015,Qtr 1,January,31,Sat,6,No,Jan,1,1,5,2015
2015,Qtr 1,February,1,Sun,7,No,Feb,2,1,6,2015
2015,Qtr 1,February,2,Mon,1,No,Feb,2,1,6,2015
2015,Qtr 1,February,3,Tue,2,No,Feb,2,1,6,2015
2015,Qtr 1,February,4,Wed,3,No,Feb,2,1,6,2015
2015,Qtr 1,February,5,Thu,4,No,Feb,2,1,6,2015
2015,Qtr 1,February,6,Fri,5,No,Feb,2,1,6,2015
2015,Qtr 1,February,7,Sat,6,No,Feb,2,1,6,2015
2015,Qtr 1,February,8,Sun,7,No,Feb,2,1,7,2015
2015,Qtr 1,February,9,Mon,1,No,Feb,2,1,7,2015
2015,Qtr 1,February,10,Tue,2,No,Feb,2,1,7,2015
2015,Qtr 1,February,11,Wed,3,No,Feb,2,1,7,2015
2015,Qtr 1,February,12,Thu,4,No,Feb,2,1,7,2015
2015,Qtr 1,February,13,Fri,5,No,Feb,2,1,7,2015
2015,Qtr 1,February,14,Sat,6,No,Feb,2,1,7,2015
2015,Qtr 1,February,15,Sun,7,No,Feb,2,1,8,2015
2015,Qtr 1,February,16,Mon,1,No,Feb,2,1,8,2015
2015,Qtr 1,February,17,Tue,2,No,Feb,2,1,8,2015
2015,Qtr 1,February,18,Wed,3,No,Feb,2,1,8,2015
2015,Qtr 1,February,19,Thu,4,No,Feb,2,1,8,2015
2015,Qtr 1,February,20,Fri,5,No,Feb,2,1,8,2015
2015,Qtr 1,February,21,Sat,6,No,Feb,2,1,8,2015
2015,Qtr 1,February,22,Sun,7,No,Feb,2,1,9,2015
2015,Qtr 1,February,23,Mon,1,No,Feb,2,1,9,2015
2015,Qtr 1,February,24,Tue,2,No,Feb,2,1,9,2015
2015,Qtr 1,February,25,Wed,3,No,Feb,2,1,9,2015
2015,Qtr 1,February,26,Thu,4,No,Feb,2,1,9,2015
2015,Qtr 1,February,27,Fri,5,No,Feb,2,1,9,2015
2015,Qtr 1,February,28,Sat,6,No,Feb,2,1,9,2015
2015,Qtr 1,March,1,Sun,7,No,Mar,3,1,10,2015
2015,Qtr 1,March,2,Mon,1,No,Mar,3,1,10,2015
2015,Qtr 1,March,3,Tue,2,No,Mar,3,1,10,2015
2015,Qtr 1,March,4,Wed,3,No,Mar,3,1,10,2015
2015,Qtr 1,March,5,Thu,4,No,Mar,3,1,10,2015
2015,Qtr 1,March,6,Fri,5,No,Mar,3,1,10,2015
2015,Qtr 1,March,7,Sat,6,No,Mar,3,1,10,2015
2015,Qtr 1,March,8,Sun,7,No,Mar,3,1,11,2015
2015,Qtr 1,March,9,Mon,1,No,Mar,3,1,11,2015
2015,Qtr 1,March,10,Tue,2,No,Mar,3,1,11,2015
2015,Qtr 1,March,11,Wed,3,No,Mar,3,1,11,2015
2015,Qtr 1,March,12,Thu,4,No,Mar,3,1,11,2015
2015,Qtr 1,March,13,Fri,5,No,Mar,3,1,11,2015
2015,Qtr 1,March,14,Sat,6,No,Mar,3,1,11,2015
2015,Qtr 1,March,15,Sun,7,No,Mar,3,1,12,2015
2015,Qtr 1,March,16,Mon,1,No,Mar,3,1,12,2015
2015,Qtr 1,March,17,Tue,2,No,Mar,3,1,12,2015
2015,Qtr 1,March,18,Wed,3,No,Mar,3,1,12,2015
2015,Qtr 1,March,19,Thu,4,No,Mar,3,1,12,2015
2015,Qtr 1,March,20,Fri,5,No,Mar,3,1,12,2015
2015,Qtr 1,March,21,Sat,6,No,Mar,3,1,12,2015
2015,Qtr 1,March,22,Sun,7,No,Mar,3,1,13,2015
2015,Qtr 1,March,23,Mon,1,No,Mar,3,1,13,2015
2015,Qtr 1,March,24,Tue,2,No,Mar,3,1,13,2015
2015,Qtr 1,March,25,Wed,3,No,Mar,3,1,13,2015
2015,Qtr 1,March,26,Thu,4,No,Mar,3,1,13,2015
2015,Qtr 1,March,27,Fri,5,No,Mar,3,1,13,2015
2015,Qtr 1,March,28,Sat,6,No,Mar,3,1,13,2015
2015,Qtr 1,March,29,Sun,7,No,Mar,3,1,14,2015
2015,Qtr 1,March,30,Mon,1,No,Mar,3,1,14,2015
2015,Qtr 1,March,31,Tue,2,No,Mar,3,1,14,2015
2015,Qtr 2,April,1,Wed,3,No,Apr,4,2,14,2015
2015,Qtr 2,April,2,Thu,4,No,Apr,4,2,14,2015
2015,Qtr 2,April,3,Fri,5,No,Apr,4,2,14,2015
2015,Qtr 2,April,4,Sat,6,No,Apr,4,2,14,2015
2015,Qtr 2,April,5,Sun,7,No,Apr,4,2,15,2015
2015,Qtr 2,April,6,Mon,1,No,Apr,4,2,15,2015
2015,Qtr 2,April,7,Tue,2,No,Apr,4,2,15,2015
2015,Qtr 2,April,8,Wed,3,No,Apr,4,2,15,2015
2015,Qtr 2,April,9,Thu,4,No,Apr,4,2,15,2015
2015,Qtr 2,April,10,Fri,5,No,Apr,4,2,15,2015
2015,Qtr 2,April,11,Sat,6,No,Apr,4,2,15,2015
2015,Qtr 2,April,12,Sun,7,No,Apr,4,2,16,2015
2015,Qtr 2,April,13,Mon,1,No,Apr,4,2,16,2015
2015,Qtr 2,April,14,Tue,2,No,Apr,4,2,16,2015
2015,Qtr 2,April,15,Wed,3,No,Apr,4,2,16,2015
2015,Qtr 2,April,16,Thu,4,No,Apr,4,2,16,2015
2015,Qtr 2,April,17,Fri,5,No,Apr,4,2,16,2015
2015,Qtr 2,April,18,Sat,6,No,Apr,4,2,16,2015
2015,Qtr 2,April,19,Sun,7,No,Apr,4,2,17,2015
2015,Qtr 2,April,20,Mon,1,No,Apr,4,2,17,2015
2015,Qtr 2,April,21,Tue,2,No,Apr,4,2,17,2015
2015,Qtr 2,April,22,Wed,3,No,Apr,4,2,17,2015
2015,Qtr 2,April,23,Thu,4,No,Apr,4,2,17,2015
2015,Qtr 2,April,24,Fri,5,No,Apr,4,2,17,2015
2015,Qtr 2,April,25,Sat,6,No,Apr,4,2,17,2015
2015,Qtr 2,April,26,Sun,7,No,Apr,4,2,18,2015
2015,Qtr 2,April,27,Mon,1,No,Apr,4,2,18,2015
2015,Qtr 2,April,28,Tue,2,No,Apr,4,2,18,2015
2015,Qtr 2,April,29,Wed,3,No,Apr,4,2,18,2015
2015,Qtr 2,April,30,Thu,4,No,Apr,4,2,18,2015
2015,Qtr 2,May,1,Fri,5,No,May,5,2,18,2015
2015,Qtr 2,May,2,Sat,6,No,May,5,2,18,2015
2015,Qtr 2,May,3,Sun,7,No,May,5,2,19,2015
2015,Qtr 2,May,4,Mon,1,No,May,5,2,19,2015
2015,Qtr 2,May,5,Tue,2,No,May,5,2,19,2015
2015,Qtr 2,May,6,Wed,3,No,May,5,2,19,2015
2015,Qtr 2,May,7,Thu,4,No,May,5,2,19,2015
2015,Qtr 2,May,8,Fri,5,No,May,5,2,19,2015
2015,Qtr 2,May,9,Sat,6,No,May,5,2,19,2015
2015,Qtr 2,May,10,Sun,7,No,May,5,2,20,2015
